annotation_id,image_id,category_id,bbox_x,bbox_y,bbox_w,bbox_h,score
2776,618,19861,94,827,225,177,1.0
2777,618,28763,133,173,207,200,0.99
2778,618,16232,618,172,183,179,0.99
2779,62,18147,93,550,285,415,1.0
2780,62,3351,325,154,188,191,1.0
2781,62,36637,541,651,207,253,1.0
2782,620,2483,79,644,210,489,1.0
2783,620,12778,545,617,296,541,0.97
2784,620,3743,515,157,266,263,0.9
2785,620,22362,82,77,247,384,0.86
2786,620,3544,525,125,266,300,0.31
2787,620,12081,68,97,255,376,0.29
2788,621,2483,647,69,200,512,1.0
2789,621,12778,90,39,299,531,0.98
2790,621,3743,129,850,272,273,0.92
2791,621,22362,607,774,256,411,0.84
2792,621,12081,605,786,259,395,0.25
2793,622,3351,396,888,189,189,1.0
2794,622,41768,131,291,257,295,1.0
2795,622,16232,615,290,187,188,0.95
2796,622,22074,614,286,184,195,0.58
2797,623,3351,351,149,186,187,1.0
2798,623,41768,557,630,268,313,1.0
2799,623,22074,128,745,188,200,0.99
2800,624,3351,392,207,186,185,1.0
2801,624,41768,596,720,267,312,1.0
2802,624,22074,172,838,183,188,0.97
2803,624,16232,168,843,192,182,0.29
2804,625,3483,121,307,272,201,1.0
2805,625,16262,151,804,253,241,1.0
2806,625,27733,568,262,298,268,1.0
2807,625,30308,503,703,414,398,1.0
2808,627,3483,579,758,274,211,1.0
2809,627,30308,86,151,390,370,1.0
2810,627,16262,564,220,236,224,1.0
2811,627,27733,86,728,322,282,0.81
2812,627,35206,87,728,320,283,0.31
2813,628,3483,124,306,268,201,1.0
2814,628,27733,569,261,297,267,1.0
2815,628,16232,138,892,202,193,0.99
2816,628,22347,677,854,215,207,0.99
2817,632,2483,61,672,220,482,1.0
2818,632,25438,553,180,245,253,0.99
2819,632,12778,495,578,297,542,0.98
2820,632,13395,116,94,235,455,0.82
2821,632,12081,112,95,239,470,0.39
2822,633,2483,648,95,210,476,1.0
2823,633,25438,132,845,260,270,0.99
2824,633,12778,130,109,302,530,0.99
2825,633,13395,596,683,261,507,0.83
2826,633,12081,606,672,234,502,0.3
2827,635,16548,72,749,232,237,0.99
2828,635,3544,187,200,195,195,0.98
2829,635,4543,615,150,196,210,0.98
2830,635,3483,627,799,148,221,0.73
2831,635,28763,626,788,145,226,0.7
2832,636,16548,659,278,223,222,0.99
2833,636,3544,580,855,215,216,0.99
2834,636,4543,130,907,218,207,0.98
2835,636,3483,203,260,147,224,0.98
2836,636,28763,197,240,154,242,0.35
2837,637,2483,592,120,283,440,0.99
2838,637,3743,80,809,326,339,0.95
2839,637,3832,613,700,228,517,0.7
2840,637,34597,63,197,462,324,0.6
2841,637,13395,601,704,251,501,0.52
2842,637,25367,25,193,505,348,0.46
2843,637,19552,73,198,479,329,0.38
2844,638,2483,609,75,277,462,1.0
2845,638,3743,81,798,321,326,0.97
2846,638,13395,597,690,250,509,0.77
2847,638,25367,39,157,482,357,0.7
2848,638,19552,68,151,500,360,0.51
2849,638,3832,600,702,244,490,0.44
2850,638,34597,41,149,499,348,0.35
2851,638,12081,606,698,238,500,0.27
2852,64,3351,396,885,191,194,1.0
2853,64,29667,154,277,229,224,1.0
2854,64,20014,586,268,350,312,0.99
2855,640,3832,486,285,409,344,1.0
2856,640,3351,405,917,192,194,1.0
2857,640,20238,94,298,231,222,0.98
2858,641,3832,48,580,406,352,1.0
2859,641,3351,342,125,185,186,1.0
2860,641,20238,620,707,230,233,0.99
2861,644,2483,60,650,212,490,1.0
2862,644,12778,498,599,272,539,0.98
2863,644,3743,488,119,309,304,0.96
2864,644,13395,77,91,234,477,0.85
2865,644,12081,83,93,222,466,0.42
2866,646,36637,131,831,193,251,1.0
2867,646,3483,176,275,258,217,1.0
2868,646,34597,393,624,468,445,0.98
2869,646,27777,640,294,172,197,0.97
2870,647,3483,569,813,261,220,1.0
2871,647,36637,665,179,187,249,1.0
2872,647,27777,180,812,172,201,0.98
2873,647,34597,143,187,452,413,0.98
2874,648,3483,540,777,262,227,1.0
2875,648,36637,636,175,184,248,1.0
2876,648,34597,126,156,442,420,0.99
2877,648,27777,146,774,179,205,0.97
2878,65,3351,351,153,185,188,1.0
2879,65,29667,558,726,234,232,1.0
2880,65,20014,0,629,341,350,1.0
2881,650,3351,369,175,181,187,1.0
2882,650,36637,568,823,267,167,1.0
2883,650,32310,0,708,314,316,0.99
2884,652,1900,121,259,202,149,1.0
2885,652,16551,556,66,294,446,0.97
2886,652,24850,120,843,300,171,0.87
2887,652,27926,579,700,304,431,0.68
2888,652,20877,104,839,301,174,0.53
2889,652,30308,605,729,273,424,0.36
2890,652,16551,598,699,275,421,0.32
2891,653,1900,644,857,214,157,1.0
2892,653,16551,100,684,302,483,0.97
2893,653,24850,539,270,307,162,0.95
2894,653,30308,135,139,243,432,0.65
2895,653,20877,525,269,308,159,0.6
2896,654,1900,139,268,209,146,1.0
2897,654,16551,593,87,287,457,0.98
2898,654,24850,155,884,284,161,0.94
2899,654,27926,621,741,296,434,0.55
2900,654,20877,146,876,301,160,0.5
2901,654,30308,623,746,266,422,0.48
2902,656,3544,150,189,206,204,0.99
2903,656,16551,540,196,403,373,0.98
2904,656,3483,630,847,214,145,0.97
2905,656,16548,179,707,234,360,0.76
2906,656,29451,179,693,220,394,0.28
2907,656,27733,535,115,437,439,0.28
2908,658,1900,170,247,182,182,1.0
2909,658,29451,497,822,396,265,0.99
2910,658,16551,635,9,289,482,0.94
2911,658,20014,80,782,304,292,0.87
2912,658,16262,75,787,291,299,0.4
2913,658,3743,57,791,305,297,0.37
2914,659,1900,150,239,181,181,0.99
2915,659,29451,463,783,410,277,0.99
2916,659,16551,603,15,281,460,0.95
2917,659,20014,63,755,293,294,0.91
2918,659,16262,34,738,296,312,0.42
2919,659,22362,615,0,263,506,0.3
2920,659,30308,624,17,264,451,0.27
2921,66,3351,392,211,185,185,1.0
2922,66,29667,593,819,234,223,1.0
2923,66,20014,33,717,341,344,1.0
2924,660,1900,644,846,189,190,1.0
2925,660,29451,113,222,394,254,0.98
2926,660,16551,64,735,288,508,0.96
2927,660,20014,639,218,260,313,0.91
2928,660,16262,605,225,292,289,0.76
2929,660,22362,68,733,281,515,0.3
2930,661,3351,377,874,189,194,1.0
2931,661,31863,180,305,202,204,0.99
2932,661,16232,688,292,196,195,0.63
2933,661,22074,687,297,193,190,0.55
2934,662,3351,369,160,186,191,1.0
2935,662,16232,43,746,196,191,1.0
2936,662,31863,557,726,206,211,1.0
2937,664,36637,168,802,192,249,1.0
2938,664,3483,142,292,213,255,1.0
2939,664,20877,543,294,328,233,1.0
2940,664,28763,632,873,217,216,0.99
2941,665,36637,605,201,176,247,1.0
2942,665,3483,626,719,207,271,1.0
2943,665,20877,83,723,332,245,1.0
2944,665,28763,127,187,214,198,0.99
2945,667,2483,575,121,292,448,1.0
2946,667,25438,125,821,253,256,0.99
2947,667,12081,647,701,245,449,0.68
2948,667,34597,36,140,463,280,0.61
2949,667,29451,36,145,480,289,0.56
2950,667,13395,648,695,252,445,0.49
2951,667,22362,641,685,246,469,0.3
2952,667,33009,23,141,527,296,0.28
2953,668,2483,73,650,298,449,0.99
2954,668,25438,558,195,246,253,0.99
2955,668,12081,68,119,228,429,0.66
2956,668,29451,424,775,535,305,0.41
2957,668,13395,76,106,226,427,0.33
2958,668,34597,440,766,461,322,0.31
2959,668,22362,70,102,227,438,0.28
2960,670,3483,126,272,268,190,1.0
2961,670,35206,135,731,245,408,1.0
2962,670,25469,572,192,338,280,1.0
2963,670,22347,681,849,218,207,0.97
2964,672,35206,615,119,228,403,1.0
2965,672,3483,603,845,277,188,1.0
2966,672,25469,91,831,339,298,1.0
2967,672,22347,106,227,207,197,0.99
2968,674,1900,632,894,211,133,1.0
2969,674,16548,149,888,246,244,1.0
2970,674,27926,599,163,261,440,0.96
2971,674,19861,145,293,274,150,0.49
2972,674,27993,159,295,245,149,0.42
2973,674,25469,165,305,265,145,0.3
2974,675,1900,139,240,201,126,1.0
2975,675,16548,567,131,229,226,1.0
2976,675,27926,94,614,279,481,0.97
2977,675,19861,550,847,285,129,0.49
2978,675,27993,569,836,262,141,0.27
2979,677,1900,141,240,200,129,1.0
2980,677,16551,616,23,304,438,1.0
2981,677,27926,570,629,258,489,0.98
2982,677,20014,31,683,288,316,0.91
2983,677,16262,4,700,302,292,0.71
2984,679,2483,608,80,214,481,1.0
2985,679,3743,102,816,282,283,0.87
2986,679,12778,142,150,331,497,0.76
2987,679,19552,137,160,335,470,0.65
2988,679,13395,589,705,234,458,0.63
2989,679,16262,102,805,283,287,0.52
2990,679,12081,600,703,219,462,0.48
2991,68,3483,171,277,263,219,1.0
2992,68,30308,512,773,435,367,1.0
2993,68,16232,156,826,184,193,0.99
2994,68,27777,636,297,174,193,0.97
2995,680,2483,90,682,233,473,1.0
2996,680,3743,546,196,267,265,0.91
2997,680,12778,479,596,342,485,0.83
2998,680,13395,137,108,222,417,0.54
2999,680,12081,142,99,207,444,0.49
3000,680,19552,463,604,361,488,0.38
3001,680,3544,555,163,268,305,0.26
3002,681,2483,615,53,222,485,1.0
3003,681,3743,101,805,272,264,0.88
3004,681,12778,135,120,345,487,0.87
3005,681,13395,592,712,218,440,0.76
3006,681,12081,586,683,220,466,0.56
3007,681,19552,136,129,348,480,0.38
3008,681,31863,107,795,259,271,0.3
3009,684,1900,182,266,129,200,1.0
3010,684,29345,589,720,313,423,0.98
3011,684,30308,536,75,396,475,0.92
3012,684,20014,82,756,312,295,0.89
3013,684,16262,72,764,300,292,0.63
3014,684,3743,54,785,308,263,0.29
3015,685,2483,575,123,293,446,1.0
3016,685,25438,121,819,253,257,0.99
3017,685,12778,95,13,303,526,0.98
3018,685,12081,643,703,244,449,0.68
3019,685,13395,649,699,247,446,0.52
3020,688,3483,580,760,274,207,1.0
3021,688,20238,614,186,223,215,1.0
3022,688,34597,97,181,450,408,0.99
3023,688,27733,82,733,323,278,0.78
3024,688,35206,89,728,319,283,0.48
3025,692,3483,131,287,280,178,1.0
3026,692,35206,108,675,192,435,1.0
3027,692,28763,673,257,215,198,0.99
3028,692,22347,655,835,217,210,0.98
3029,694,35206,155,276,263,393,1.0
3030,694,3351,402,850,190,191,1.0
3031,694,19232,505,239,323,256,1.0
3032,697,38162,136,256,231,271,1.0
3033,697,3351,402,854,193,195,1.0
3034,697,18357,603,202,238,347,0.99
3035,698,3351,346,173,181,184,1.0
3036,698,38162,572,678,246,280,1.0
3037,698,18357,82,620,248,377,0.99
3038,70,1900,632,897,208,156,1.0
3039,70,16551,49,708,300,501,0.99
3040,70,16548,642,264,190,253,0.91
3041,70,29451,39,223,405,242,0.88
3042,700,3483,574,837,256,227,1.0
3043,700,30308,71,137,384,391,1.0
3044,700,19861,94,826,224,178,0.99
3045,700,16232,617,173,182,178,0.99
3046,701,3483,600,867,259,231,1.0
3047,701,30308,85,152,402,407,1.0
3048,701,19861,126,862,221,170,1.0
3049,701,16232,650,174,184,185,0.99
3050,702,3483,149,220,249,223,1.0
3051,702,30308,515,703,407,410,1.0
3052,702,16232,142,899,197,193,1.0
3053,702,19861,643,276,216,173,0.99
3054,705,3483,590,872,260,234,1.0
3055,705,19861,118,867,221,170,1.0
3056,705,29667,636,205,227,211,0.98
3057,705,22347,122,201,209,205,0.95
3058,706,2483,603,96,261,447,1.0
3059,706,3743,99,818,288,286,0.88
3060,706,13395,602,690,249,498,0.79
3061,706,19552,77,127,336,486,0.67
3062,706,12778,80,130,336,488,0.61
3063,706,16262,101,804,291,299,0.53
3064,706,20014,114,817,295,285,0.28
3065,706,12081,608,673,244,530,0.28
3066,707,2483,73,693,254,463,1.0
3067,707,3743,547,190,257,257,0.87
3068,707,13395,112,91,236,454,0.82
3069,707,12778,526,646,372,471,0.81
3070,707,19552,541,626,373,498,0.44
3071,707,12081,110,90,238,471,0.37
3072,707,3544,549,160,275,301,0.29
3073,708,2483,621,49,245,471,1.0
3074,708,3743,106,793,264,283,0.89
3075,708,13395,603,675,232,513,0.87
3076,708,12778,71,107,358,472,0.78
3077,708,12081,590,653,238,500,0.44
3078,708,19552,70,77,357,498,0.42
3079,710,3483,581,759,272,210,1.0
3080,710,16262,564,219,237,225,1.0
3081,710,28763,158,235,207,202,0.99
3082,710,27733,87,730,322,281,0.8
3083,710,35206,86,725,322,285,0.4
3084,712,2483,623,99,229,483,1.0
3085,712,12778,108,114,286,521,0.99
3086,712,3743,132,847,283,287,0.87
3087,712,13395,640,674,252,518,0.83
3088,712,16262,134,838,279,290,0.42
3089,712,12081,641,681,240,514,0.4
3090,712,31863,134,830,279,298,0.26
3091,713,2483,85,656,221,494,1.0
3092,713,12778,543,589,289,527,1.0
3093,713,3743,516,164,265,264,0.91
3094,713,13395,83,89,233,472,0.83
3095,713,12081,83,88,227,480,0.43
3096,713,3544,524,135,271,297,0.28
3097,714,2483,636,59,219,499,1.0
3098,714,12778,103,80,290,525,1.0
3099,714,3743,134,834,267,269,0.93
3100,714,13395,628,677,242,491,0.84
3101,714,12081,628,629,243,557,0.51
3102,716,2483,588,109,230,459,1.0
3103,716,3743,121,799,332,337,0.92
3104,716,12778,103,133,320,502,0.72
3105,716,12081,614,714,243,474,0.64
3106,716,19552,99,139,332,486,0.6
3107,716,13395,612,722,254,448,0.35
3108,717,2483,96,663,250,479,0.99
3109,717,3743,493,168,308,294,0.97
3110,717,12778,518,584,339,512,0.85
3111,717,12081,108,106,236,429,0.64
3112,717,13395,118,130,234,416,0.37
3113,717,19552,524,597,340,505,0.31
3114,717,22362,104,92,232,424,0.26
3115,719,1900,118,259,205,150,1.0
3116,719,16548,549,182,240,231,1.0
3117,719,21771,89,807,196,193,0.94
3118,719,27926,594,678,296,439,0.7
3119,719,30308,611,719,274,433,0.42
3120,719,16551,606,692,273,430,0.36
3121,72,1900,155,224,207,150,1.0
3122,72,16551,643,48,300,478,0.98
3123,72,29451,550,845,407,221,0.93
3124,72,16548,146,779,199,264,0.91
3125,720,1900,645,856,214,155,1.0
3126,720,16548,165,839,240,243,1.0
3127,720,21771,677,289,179,179,0.93
3128,720,30308,130,149,243,428,0.63
3129,721,3483,581,761,272,207,1.0
3130,721,31885,36,169,479,448,0.94
3131,721,27733,560,123,266,377,0.9
3132,721,27733,88,729,326,281,0.86
3133,721,35206,565,125,260,372,0.41
3134,721,35206,91,728,316,284,0.31
3135,724,16548,108,733,238,234,1.0
3136,724,3544,129,184,205,192,0.99
3137,724,16551,570,686,262,404,0.73
3138,724,29667,580,157,213,224,0.72
3139,724,30308,586,669,258,480,0.4
3140,724,27777,597,170,180,221,0.26
3141,725,16548,624,297,225,229,1.0
3142,725,3544,632,884,221,212,0.99
3143,725,30308,144,159,263,395,0.49
3144,725,16262,174,870,207,235,0.45
3145,725,16548,154,888,227,215,0.39
3146,725,29667,157,872,221,233,0.35
3147,726,16548,141,774,234,229,1.0
3148,726,3544,148,184,207,198,0.99
3149,726,29667,610,159,217,232,0.69
3150,726,16551,597,722,263,399,0.43
3151,726,30308,610,717,263,441,0.35
3152,726,16548,614,170,210,222,0.31
3153,726,27926,585,704,301,417,0.26
3154,726,27777,623,173,205,204,0.25
3155,727,3483,574,811,279,193,1.0
3156,727,16232,603,212,183,184,1.0
3157,727,25367,38,150,407,456,1.0
3158,727,25469,14,812,382,223,1.0
3159,728,3483,605,845,274,188,1.0
3160,728,16232,631,219,190,191,1.0
3161,728,25469,50,857,373,218,1.0
3162,728,25367,49,173,423,454,1.0
3163,73,16551,534,66,340,438,0.99
3164,73,3544,72,200,208,200,0.99
3165,73,1900,593,849,215,128,0.99
3166,73,16548,157,664,234,372,0.65
3167,73,29451,154,625,229,426,0.39
3168,73,27926,170,688,216,344,0.38
3169,73,19232,174,669,206,369,0.35
3170,731,16548,122,767,231,234,0.99
3171,731,3544,109,162,195,198,0.99
3172,731,4543,615,140,196,206,0.98
3173,731,1900,605,781,205,215,0.81
3174,732,16548,611,261,223,222,0.99
3175,732,3544,665,901,224,207,0.99
3176,732,4543,133,919,212,210,0.99
3177,732,1900,167,283,207,211,0.66
3178,732,3544,173,290,205,207,0.3
3179,738,1900,86,260,202,129,1.0
3180,738,16551,582,94,295,452,0.94
3181,738,27926,134,623,283,453,0.6
3182,738,30308,158,667,243,417,0.43
3183,738,12247,609,778,160,275,0.33
3184,738,25469,609,792,177,290,0.28
3185,738,16551,137,650,276,412,0.27
3186,740,16548,121,802,240,243,1.0
3187,740,1900,646,828,177,207,0.99
3188,740,19607,659,275,155,147,0.98
3189,740,30308,141,139,248,437,0.62
3190,742,2483,87,674,247,468,1.0
3191,742,25438,572,188,245,250,0.99
3192,742,12778,560,547,295,520,0.97
3193,742,13395,61,116,235,443,0.49
3194,742,3832,85,106,209,436,0.39
3195,742,12081,81,98,216,455,0.32
3196,743,2483,610,64,244,484,1.0
3197,743,25438,115,831,251,255,0.99
3198,743,12778,89,129,292,534,0.99
3199,743,13395,636,704,230,448,0.68
3200,743,12081,639,684,227,479,0.35
3201,743,3832,649,698,203,468,0.28
3202,745,16262,662,271,239,229,1.0
3203,745,3351,351,891,192,194,0.99
3204,745,32310,114,178,228,359,0.98
3205,747,3351,435,193,186,183,1.0
3206,747,16262,63,799,245,237,1.0
3207,747,32310,640,734,232,394,0.98
3208,75,16551,562,73,349,450,0.99
3209,75,3544,88,213,210,199,0.99
3210,75,1900,619,885,209,121,0.96
3211,75,16548,183,713,239,369,0.64
3212,75,29451,186,684,221,402,0.29
3213,75,27926,204,733,212,336,0.26
3214,750,1900,686,807,133,207,1.0
3215,750,16548,146,790,243,240,1.0
3216,750,29345,587,129,272,413,0.99
3217,750,12247,183,198,163,266,0.79
3218,750,25469,196,225,158,246,0.46
3219,752,16548,558,134,232,225,1.0
3220,752,3544,91,197,203,196,0.98
3221,752,41768,549,770,331,258,0.8
3222,752,16548,156,665,234,371,0.65
3223,752,27926,169,689,217,343,0.41
3224,752,29451,153,624,229,427,0.39
3225,752,19232,175,668,205,369,0.34
3226,752,35206,550,783,315,244,0.32
3227,752,27993,548,774,299,243,0.31
3228,754,3832,91,646,370,388,1.0
3229,754,3351,371,198,187,183,1.0
3230,754,29667,630,765,223,217,0.99
3231,756,3832,515,254,367,379,1.0
3232,756,3351,414,891,192,189,1.0
3233,756,29667,124,324,228,217,0.99
3234,758,3483,151,219,249,221,1.0
3235,758,19861,645,276,215,174,0.99
3236,758,36637,103,907,266,165,0.99
3237,758,31885,578,658,318,534,0.98
3238,759,3483,572,837,257,228,1.0
3239,759,19861,88,826,231,177,1.0
3240,759,36637,591,198,259,153,1.0
3241,759,31885,98,14,306,546,0.97
3242,760,1900,160,257,126,206,1.0
3243,760,16548,584,202,232,229,1.0
3244,760,29345,94,712,288,441,0.99
3245,760,33208,654,804,218,207,0.97
3246,761,1900,179,268,132,201,1.0
3247,761,16548,608,211,242,228,1.0
3248,761,29345,128,745,284,454,0.99
3249,761,33208,682,835,215,204,0.97
3250,763,3483,123,307,269,200,1.0
3251,763,27733,567,261,298,268,1.0
3252,763,20238,115,856,230,226,1.0
3253,763,31885,489,647,454,454,0.96
3254,764,3483,607,790,275,212,1.0
3255,764,27733,124,767,314,276,1.0
3256,764,20238,643,188,228,219,1.0
3257,764,31885,38,139,462,448,0.95
3258,766,36637,166,801,193,248,1.0
3259,766,3483,144,290,210,257,1.0
3260,766,20877,544,294,327,233,1.0
3261,766,34597,586,725,390,485,0.98
3262,768,36637,606,204,175,246,1.0
3263,768,3483,625,721,208,269,1.0
3264,768,20877,82,723,333,245,1.0
3265,768,34597,19,7,393,494,0.97
3266,772,1900,101,269,209,126,1.0
3267,772,16551,551,88,289,467,0.96
3268,772,33208,640,882,209,198,0.89
3269,772,27926,174,639,274,469,0.52
3270,772,30308,168,699,265,418,0.44
3271,772,28763,644,881,206,201,0.25
3272,773,1900,86,259,201,129,1.0
3273,773,16551,523,78,287,454,0.94
3274,773,33208,611,849,213,208,0.87
3275,773,27926,134,625,283,450,0.56
3276,773,30308,157,666,244,418,0.46
3277,773,16551,130,655,269,403,0.34
3278,778,3483,605,845,274,188,1.0
3279,778,30308,85,169,400,402,1.0
3280,778,16232,631,219,190,188,1.0
3281,778,25469,50,857,373,218,1.0
3282,779,3483,127,271,268,191,1.0
3283,779,30308,513,687,406,406,1.0
3284,779,16232,162,854,196,195,1.0
3285,779,25469,571,232,380,217,0.99
3286,780,3483,575,810,278,193,1.0
3287,780,30308,80,150,379,392,1.0
3288,780,16232,602,213,184,183,1.0
3289,780,25469,12,815,390,220,1.0
3290,782,3351,341,181,184,191,1.0
3291,782,20014,11,620,342,347,1.0
3292,782,22074,588,726,186,199,0.99
3293,785,3483,131,287,281,179,1.0
3294,785,35206,107,676,192,435,1.0
3295,785,28763,673,257,215,198,0.99
3296,785,25367,550,690,377,494,0.99
3297,787,3483,149,220,249,221,1.0
3298,787,20238,110,857,234,229,1.0
3299,787,19861,644,277,210,172,1.0
3300,787,34597,551,627,343,567,0.79
3301,787,2483,564,605,321,559,0.33
3302,787,19552,546,652,347,492,0.31
3303,787,27926,541,617,340,580,0.29
3304,788,3483,573,836,261,231,1.0
3305,788,19861,94,826,225,178,1.0
3306,788,20238,617,187,219,212,0.99
3307,788,34597,106,45,342,552,0.57
3308,788,19552,94,60,344,492,0.34
3309,788,27926,100,22,321,561,0.26
3310,79,3351,387,846,191,191,1.0
3311,79,16262,130,302,242,228,1.0
3312,79,19232,504,240,330,253,0.99
3313,797,3544,148,190,204,197,0.99
3314,797,4543,601,187,205,203,0.99
3315,797,27993,497,855,329,163,0.98
3316,797,30308,60,509,318,521,0.67
3317,797,16551,48,525,315,449,0.57
3318,798,3544,163,199,209,203,1.0
3319,798,4543,629,189,206,206,0.99
3320,798,27993,520,887,340,163,0.99
3321,798,16551,69,581,321,441,0.65
3322,798,30308,87,570,317,488,0.62
3323,799,3483,600,867,259,232,1.0
3324,799,19861,124,865,224,170,1.0
3325,799,20238,644,190,227,217,0.99
3326,799,28763,171,181,209,202,0.99
3327,8,3483,586,842,285,178,1.0
3328,8,28763,96,853,220,205,0.99
3329,8,20238,623,174,223,220,0.99
3330,8,22347,128,219,208,197,0.99
3331,80,3351,361,193,185,189,1.0
3332,80,16262,569,694,248,247,1.0
3333,80,19232,95,694,343,273,1.0
3334,807,3483,157,216,247,221,1.0
3335,807,19861,644,280,218,170,0.99
3336,807,29667,117,844,230,222,0.98
3337,807,27926,630,685,295,586,0.79
3338,807,12778,611,668,335,599,0.27
3339,808,3544,108,208,209,202,0.99
3340,808,30308,629,27,347,497,0.87
3341,808,16548,178,706,240,365,0.73
3342,808,1900,636,829,173,242,0.45
3343,808,16551,607,53,346,453,0.43
3344,808,3544,639,825,154,237,0.33
3345,808,19232,201,711,208,349,0.3
3346,808,21325,633,823,168,249,0.26
3347,808,29451,182,692,220,394,0.25
3348,810,3544,93,201,213,193,0.99
3349,810,30308,601,26,343,487,0.87
3350,810,1900,603,800,178,245,0.7
3351,810,16548,151,665,237,367,0.48
3352,810,19232,169,664,209,364,0.42
3353,810,16551,582,42,337,451,0.38
3354,810,29451,143,612,232,442,0.36
3355,810,27926,162,681,223,342,0.35
3356,815,3351,362,168,183,187,1.0
3357,815,32310,519,617,281,350,1.0
3358,815,20238,102,710,229,233,0.99
3359,817,3483,585,843,286,177,1.0
3360,817,30308,102,153,375,421,1.0
3361,817,16232,647,229,196,182,1.0
3362,817,28763,94,852,220,206,0.99
3363,818,3483,132,286,279,182,1.0
3364,818,30308,523,677,388,424,1.0
3365,818,16232,141,847,202,191,0.99
3366,818,28763,673,257,215,199,0.99
3367,819,3483,562,810,287,180,1.0
3368,819,30308,87,138,360,406,1.0
3369,819,16232,622,222,186,183,1.0
3370,819,28763,62,813,219,207,0.99
3371,82,2483,624,91,207,485,1.0
3372,82,3743,129,835,324,339,0.94
3373,82,12778,126,137,309,516,0.77
3374,82,22362,606,721,276,432,0.76
3375,82,19552,128,164,315,469,0.64
3376,82,12081,609,739,270,412,0.39
3377,820,2483,99,688,206,500,1.0
3378,820,3743,484,148,305,299,0.96
3379,820,13395,135,123,218,409,0.69
3380,820,19552,483,633,348,497,0.68
3381,820,12778,477,615,363,518,0.64
3382,820,12081,137,106,206,438,0.43
3383,822,2483,619,58,197,483,1.0
3384,822,3743,137,808,325,338,0.95
3385,822,19552,132,108,331,478,0.82
3386,822,13395,591,703,241,458,0.58
3387,822,12778,137,95,324,507,0.44
3388,822,12081,594,683,228,481,0.4
3389,826,18147,538,324,308,386,1.0
3390,826,3351,406,862,191,192,1.0
3391,826,38162,178,208,252,252,1.0
3392,828,3351,382,238,184,183,1.0
3393,828,18147,133,570,303,409,1.0
3394,828,38162,552,865,246,247,0.99
3395,829,3483,540,778,262,226,1.0
3396,829,36637,636,176,180,242,1.0
3397,829,28763,96,168,209,205,0.99
3398,829,27777,147,775,180,205,0.98
3399,83,2483,93,662,207,488,1.0
3400,83,3743,492,128,310,299,0.97
3401,83,12778,506,581,319,514,0.85
3402,83,22362,89,116,251,390,0.81
3403,83,19552,513,608,323,480,0.44
3404,83,12081,67,110,253,411,0.26
3405,830,3483,173,276,261,219,1.0
3406,830,36637,129,830,195,256,1.0
3407,830,28763,668,892,218,211,0.99
3408,830,27777,637,296,175,193,0.97
3409,831,36637,668,179,184,252,1.0
3410,831,3483,565,812,264,220,1.0
3411,831,28763,114,175,211,204,1.0
3412,831,27777,180,813,172,200,0.98
3413,832,1900,626,890,203,141,1.0
3414,832,16548,605,164,241,223,1.0
3415,832,16232,135,875,179,166,0.99
3416,832,20014,72,113,288,308,0.86
3417,832,16262,48,131,301,282,0.63
3418,838,1900,141,240,200,129,1.0
3419,838,16548,593,164,231,222,1.0
3420,838,27926,88,612,280,484,0.98
3421,838,33208,588,801,212,201,0.96
3422,842,3483,124,307,268,200,1.0
3423,842,16262,151,802,254,242,1.0
3424,842,27733,568,262,297,267,1.0
3425,842,34597,468,663,455,449,0.99
3426,85,1900,160,256,131,204,1.0
3427,85,16548,571,251,233,226,1.0
3428,85,29345,592,677,287,450,0.99
3429,85,21771,152,843,188,201,0.97
3430,851,2483,624,92,209,484,1.0
3431,851,12778,115,143,304,501,0.98
3432,851,3743,128,834,324,342,0.95
3433,851,22362,606,723,276,429,0.77
3434,851,12081,599,747,264,410,0.4
3435,855,2483,619,59,197,483,1.0
3436,855,12778,86,144,311,513,0.99
3437,855,3743,137,808,324,340,0.95
3438,855,13395,592,704,240,455,0.59
3439,855,12081,595,681,227,484,0.42
3440,857,16262,89,679,251,247,1.0
3441,857,3351,338,132,184,189,1.0
3442,857,31863,574,745,210,213,0.99
3443,858,3351,379,191,184,182,1.0
3444,858,16262,138,770,244,240,1.0
3445,858,31863,613,834,204,207,0.99
3446,86,16548,152,764,238,244,1.0
3447,86,1900,684,808,132,209,1.0
3448,86,29345,117,153,276,415,0.99
3449,86,21771,619,253,185,177,0.96
3450,861,2483,567,153,302,433,0.99
3451,861,25438,127,831,261,269,0.99
3452,861,19552,66,109,348,457,0.94
3453,861,12081,658,710,251,454,0.65
3454,861,13395,672,711,256,450,0.49
3455,862,3483,602,846,277,187,1.0
3456,862,36637,674,174,171,251,1.0
3457,862,25469,88,830,342,299,1.0
3458,862,34597,73,132,458,417,0.99
3459,864,3483,574,811,279,193,1.0
3460,864,36637,644,167,169,251,1.0
3461,864,25469,52,788,353,303,1.0
3462,864,34597,62,102,437,423,0.99
3463,866,3351,306,172,184,189,1.0
3464,866,16688,40,521,436,588,1.0
3465,866,3832,486,564,370,371,0.98
3466,866,35206,467,554,386,396,0.61
3467,867,3351,346,232,185,185,1.0
3468,867,16688,68,617,448,599,1.0
3469,867,3832,520,662,382,359,0.92
3470,867,35206,525,672,374,348,0.89
3471,868,3483,588,842,283,175,1.0
3472,868,16232,647,229,197,181,0.99
3473,868,28763,94,853,219,205,0.99
